,Access_Level,Training_Completed,Code_postal,Email_Domain,EmployeeTargeted,Gender,Social_Media,behaviorPattern2,peerUsageMetric6,usageMetric2,usageMetric5,fraudTraining
3611,2,0.0,10000,slideshare.net,0.0,1,1.0,1,2,3,0,1
3237,6,1.0,54997,google.co.uk,1.0,1,2.0,2,2,0,3,0
5384,2,0.0,39998,si.edu,1.0,1,0.0,0,1,2,3,0
13932,0,1.0,24999,si.edu,1.0,0,0.0,0,4,2,7,0
7100,1,0.0,24999,slideshare.net,1.0,0,0.0,0,6,3,1,0
7392,2,1.0,69996,nsw.gov.au,1.0,1,1.0,0,6,1,1,1
143,2,0.0,10000,nsw.gov.au,1.0,1,1.0,1,5,0,4,1
4463,1,1.0,84995,si.edu,0.0,0,0.0,1,0,2,7,0
9165,3,0.0,69996,slideshare.net,1.0,1,0.0,0,0,2,4,0
1448,2,1.0,39998,si.edu,1.0,1,1.0,0,0,0,2,1
8039,2,1.0,84995,ehow.com,0.0,0,0.0,1,6,0,6,0
10935,1,0.0,39998,si.edu,0.0,0,0.0,4,4,1,4,1
13212,5,1.0,10000,slideshare.net,1.0,0,1.0,1,1,3,1,1
4880,3,0.0,10000,slideshare.net,1.0,0,1.0,0,3,1,7,1
11560,1,0.0,39998,si.edu,1.0,1,1.0,2,6,1,2,1
9564,1,0.0,10000,slideshare.net,1.0,0,1.0,1,0,0,5,1
339,2,1.0,10000,google.co.uk,1.0,1,0.0,0,5,0,5,0
12990,6,0.0,10000,slideshare.net,1.0,1,1.0,0,3,2,4,0
13625,2,0.0,24999,ox.ac.uk,1.0,1,0.0,1,4,1,5,0
13176,2,1.0,10000,slideshare.net,1.0,1,1.0,0,5,0,6,1
3436,1,1.0,10000,si.edu,1.0,0,1.0,2,2,0,0,0
5006,2,1.0,84995,slideshare.net,0.0,1,0.0,0,3,0,2,0
11264,1,0.0,10000,si.edu,1.0,1,1.0,1,4,0,7,1
12027,1,1.0,10000,ox.ac.uk,1.0,1,2.0,0,1,1,5,1
11168,5,1.0,10000,slideshare.net,1.0,1,2.0,0,5,0,5,1
5760,5,1.0,10000,si.edu,1.0,1,1.0,0,3,0,6,1
7602,2,0.0,10000,si.edu,1.0,0,1.0,1,2,1,3,0
7976,0,0.0,24999,slideshare.net,1.0,1,0.0,3,4,1,2,1
12584,1,1.0,10000,si.edu,1.0,1,3.0,0,2,0,5,0
13143,2,1.0,10000,slideshare.net,1.0,0,0.0,1,5,1,7,1
11027,4,1.0,39998,si.edu,1.0,1,0.0,0,4,0,0,1
2491,0,,24999,ox.ac.uk,1.0,1,1.0,0,1,0,1,0
1673,2,1.0,84995,si.edu,0.0,1,1.0,1,6,0,1,0
9279,2,0.0,10000,si.edu,1.0,0,1.0,1,3,0,5,0
3852,0,1.0,10000,slideshare.net,1.0,1,1.0,1,1,0,7,1
8611,0,1.0,84995,si.edu,0.0,0,0.0,0,2,0,5,0
5888,1,1.0,84995,ox.ac.uk,0.0,0,0.0,1,4,0,7,1
619,3,1.0,24999,slideshare.net,1.0,0,2.0,0,6,1,1,1
12906,2,1.0,84995,si.edu,0.0,0,0.0,0,0,0,3,1
11985,0,1.0,10000,ehow.com,1.0,1,0.0,2,4,2,7,1
96,3,1.0,69996,si.edu,0.0,0,1.0,0,1,1,1,0
11169,1,1.0,10000,si.edu,1.0,1,0.0,0,1,1,2,0
256,4,1.0,24999,nsw.gov.au,1.0,1,0.0,1,2,2,2,0
6135,2,0.0,24999,si.edu,1.0,0,0.0,1,0,4,3,1
13744,1,0.0,10000,si.edu,1.0,1,0.0,4,3,0,7,1
1621,7,1.0,10000,,1.0,1,0.0,0,4,0,2,1
9807,3,0.0,54997,nsw.gov.au,0.0,0,2.0,1,5,2,7,1
12691,0,1.0,10000,si.edu,1.0,1,1.0,1,6,1,5,1
9002,1,1.0,24999,,1.0,0,1.0,1,6,1,2,0
12021,4,0.0,54997,si.edu,0.0,0,0.0,1,3,0,1,0
10110,3,1.0,10000,si.edu,1.0,1,1.0,0,1,1,4,1
2988,2,0.0,39998,ox.ac.uk,1.0,0,0.0,1,1,1,0,1
11687,1,1.0,10000,ox.ac.uk,1.0,1,0.0,0,6,0,2,1
1508,0,1.0,84995,ox.ac.uk,0.0,1,1.0,1,4,0,7,1
10281,0,1.0,54997,si.edu,0.0,1,1.0,1,4,1,3,0
1865,0,1.0,54997,slideshare.net,0.0,0,1.0,0,5,1,3,1
7769,3,1.0,39998,si.edu,0.0,0,2.0,3,0,0,7,0
9625,4,1.0,24999,si.edu,1.0,1,1.0,0,6,0,5,0
681,3,1.0,69996,si.edu,0.0,0,0.0,1,5,1,7,1
3213,4,0.0,39998,si.edu,0.0,0,1.0,0,5,0,3,0
11935,2,0.0,10000,slideshare.net,1.0,1,0.0,0,0,0,4,0
13013,4,1.0,24999,ehow.com,1.0,0,0.0,1,4,1,1,0
7207,3,1.0,69996,si.edu,0.0,0,2.0,1,4,1,4,0
12464,2,1.0,10000,slideshare.net,1.0,0,1.0,2,1,1,5,0
354,2,0.0,84995,si.edu,0.0,0,3.0,4,3,2,6,1
5622,2,0.0,54997,si.edu,1.0,0,0.0,0,1,2,2,0
258,1,1.0,10000,google.co.uk,1.0,0,0.0,0,4,0,4,1
9317,6,1.0,24999,slideshare.net,1.0,1,0.0,3,0,1,0,0
875,2,1.0,10000,nsw.gov.au,1.0,0,0.0,1,1,1,7,1
11986,1,1.0,39998,slideshare.net,1.0,1,0.0,1,3,1,1,1
3153,0,1.0,10000,si.edu,0.0,0,0.0,1,5,0,4,1
4306,1,1.0,24999,slideshare.net,1.0,0,0.0,0,6,0,4,0
1821,3,1.0,10000,slideshare.net,1.0,0,1.0,1,1,2,4,1
9754,1,0.0,24999,ox.ac.uk,0.0,0,1.0,2,3,0,7,0
9529,2,1.0,10000,slideshare.net,1.0,0,,0,0,2,1,0
13854,3,0.0,10000,slideshare.net,1.0,0,1.0,0,5,0,0,1
13572,1,1.0,24999,ox.ac.uk,1.0,1,3.0,1,0,0,5,1
5026,7,1.0,24999,nsw.gov.au,1.0,1,0.0,0,0,0,1,1
12083,1,1.0,10000,slideshare.net,1.0,0,1.0,1,6,2,7,1
1719,4,0.0,10000,ehow.com,1.0,0,1.0,2,2,0,2,0
3791,3,1.0,10000,slideshare.net,1.0,0,1.0,1,1,2,1,1
10034,5,0.0,54997,si.edu,1.0,0,0.0,0,4,1,1,0
1346,4,0.0,24999,si.edu,1.0,1,0.0,1,2,0,3,0
1627,4,1.0,39998,si.edu,0.0,0,4.0,0,1,0,7,0
2759,6,1.0,10000,si.edu,0.0,0,0.0,0,5,2,0,0
9844,2,1.0,24999,google.co.uk,1.0,0,1.0,1,4,2,4,1
767,1,0.0,39998,ox.ac.uk,1.0,1,0.0,1,1,0,3,0
464,5,0.0,39998,si.edu,1.0,1,0.0,0,5,0,2,0
3256,2,1.0,10000,slideshare.net,1.0,0,0.0,1,2,1,5,1
7624,0,1.0,39998,ox.ac.uk,1.0,1,2.0,2,3,0,5,1
2554,3,0.0,69996,ehow.com,1.0,1,0.0,1,3,0,3,0
12402,4,1.0,10000,slideshare.net,1.0,1,1.0,1,4,1,6,0
1972,2,1.0,10000,si.edu,0.0,0,0.0,0,5,0,6,1
11752,2,0.0,10000,si.edu,1.0,0,,1,3,2,3,0
797,0,0.0,39998,ox.ac.uk,1.0,0,1.0,0,5,1,2,0
8584,2,0.0,84995,slideshare.net,0.0,0,2.0,1,0,1,0,0
4757,6,1.0,24999,si.edu,1.0,1,0.0,0,1,1,2,1
9078,1,0.0,24999,nsw.gov.au,1.0,1,0.0,0,4,3,5,0
11246,0,1.0,24999,slideshare.net,1.0,1,0.0,2,3,1,6,1
8175,3,0.0,39998,si.edu,1.0,1,1.0,0,0,3,0,0
415,1,1.0,10000,si.edu,1.0,1,2.0,1,0,1,7,1
5013,6,1.0,39998,slideshare.net,1.0,1,0.0,0,1,0,2,1
936,3,1.0,54997,slideshare.net,1.0,1,1.0,0,0,1,7,0
4560,3,1.0,84995,si.edu,0.0,0,2.0,0,4,1,0,1
2119,3,0.0,10000,slideshare.net,0.0,0,1.0,1,5,1,0,0
8048,6,1.0,24999,ox.ac.uk,1.0,1,3.0,0,1,1,2,1
267,4,0.0,10000,si.edu,0.0,0,1.0,0,1,0,6,1
3835,2,1.0,10000,si.edu,0.0,0,0.0,2,4,1,1,1
6182,5,0.0,10000,si.edu,1.0,0,1.0,1,4,0,1,0
13384,1,1.0,10000,ehow.com,1.0,1,3.0,0,2,0,7,1
11996,3,0.0,24999,slideshare.net,1.0,1,0.0,0,0,1,5,1
12620,4,1.0,24999,slideshare.net,0.0,0,1.0,0,2,1,6,1
11536,3,0.0,10000,nsw.gov.au,1.0,0,1.0,0,3,0,1,0
12531,6,0.0,39998,si.edu,0.0,0,3.0,1,5,0,4,1
1095,0,0.0,10000,ox.ac.uk,1.0,1,0.0,0,6,1,1,0
1748,2,1.0,10000,slideshare.net,1.0,1,1.0,1,1,0,5,0
7115,3,0.0,39998,ehow.com,0.0,0,1.0,0,1,0,5,0
1548,1,1.0,24999,si.edu,0.0,0,0.0,0,5,2,7,1
1659,2,0.0,10000,google.co.uk,1.0,0,0.0,1,5,0,4,1
6955,2,0.0,84995,ox.ac.uk,0.0,1,1.0,1,6,0,4,0
448,6,0.0,84995,ox.ac.uk,0.0,0,1.0,0,6,1,2,1
188,3,0.0,24999,ox.ac.uk,1.0,0,,2,1,0,2,0
885,0,1.0,10000,ehow.com,1.0,1,2.0,1,6,1,1,0
11595,5,0.0,24999,ox.ac.uk,1.0,1,0.0,0,4,0,4,0
651,1,1.0,69996,si.edu,0.0,1,0.0,0,6,1,7,1
9773,4,,69996,si.edu,0.0,0,0.0,1,1,0,3,0
6887,0,0.0,24999,nsw.gov.au,1.0,1,0.0,1,1,0,3,1
10304,5,1.0,24999,ox.ac.uk,1.0,0,0.0,2,4,1,6,1
1407,4,0.0,54997,google.co.uk,0.0,0,0.0,1,2,0,1,1
1145,3,0.0,39998,ox.ac.uk,1.0,1,0.0,1,5,0,5,0
8269,4,0.0,84995,google.co.uk,0.0,0,2.0,0,3,1,4,1
5732,2,0.0,10000,google.co.uk,1.0,0,0.0,1,0,1,2,1
10979,2,1.0,39998,ox.ac.uk,0.0,0,2.0,1,2,1,5,1
13322,2,1.0,10000,slideshare.net,1.0,0,1.0,1,1,0,1,0
2212,7,1.0,24999,slideshare.net,1.0,1,0.0,1,0,1,4,1
6879,0,1.0,10000,slideshare.net,1.0,0,1.0,0,2,1,4,1
746,4,0.0,10000,si.edu,1.0,0,1.0,3,6,3,2,1
3354,0,1.0,24999,ox.ac.uk,0.0,0,1.0,1,6,2,3,0
671,2,0.0,10000,ox.ac.uk,1.0,1,1.0,0,4,1,0,1
12386,2,1.0,39998,google.co.uk,1.0,0,1.0,0,5,1,5,0
795,5,0.0,39998,slideshare.net,1.0,1,2.0,1,5,1,2,1
659,0,1.0,24999,ox.ac.uk,1.0,1,2.0,1,2,0,2,1
8119,1,1.0,84995,slideshare.net,0.0,1,3.0,0,0,1,4,1
5398,5,1.0,10000,ox.ac.uk,1.0,1,1.0,1,2,1,7,0
13705,2,1.0,10000,si.edu,1.0,0,1.0,0,4,0,3,0
12028,2,1.0,10000,si.edu,1.0,0,0.0,2,6,0,3,1
1326,1,1.0,10000,ehow.com,1.0,1,0.0,0,2,0,3,0
8159,4,0.0,84995,google.co.uk,0.0,0,1.0,1,2,0,2,0
12334,0,0.0,10000,google.co.uk,1.0,1,1.0,0,6,3,7,1
6669,5,0.0,24999,si.edu,1.0,1,0.0,0,5,0,5,1
13517,3,1.0,10000,slideshare.net,1.0,1,0.0,0,0,0,3,1
1561,2,0.0,24999,slideshare.net,1.0,1,0.0,2,5,0,1,1
3702,3,1.0,84995,ox.ac.uk,0.0,0,0.0,0,0,2,2,1
12240,2,0.0,10000,si.edu,1.0,1,0.0,1,1,1,3,0
12614,2,1.0,10000,ox.ac.uk,1.0,0,0.0,0,2,0,3,1
3244,1,0.0,10000,ox.ac.uk,1.0,1,2.0,2,1,0,6,0
9881,4,0.0,69996,slideshare.net,1.0,1,0.0,3,0,0,1,0
7095,6,0.0,10000,ox.ac.uk,1.0,0,2.0,3,5,1,4,1
5835,1,0.0,24999,,1.0,0,1.0,1,0,0,3,1
7578,1,1.0,39998,slideshare.net,1.0,1,0.0,0,2,0,6,1
527,2,1.0,39998,ehow.com,0.0,0,0.0,1,4,1,6,0
8921,3,0.0,39998,si.edu,0.0,0,0.0,0,3,0,0,1
3868,2,0.0,10000,ehow.com,1.0,0,0.0,1,0,0,7,0
3841,4,0.0,24999,ehow.com,1.0,1,0.0,3,3,2,4,1
13245,7,0.0,10000,ox.ac.uk,1.0,1,0.0,1,4,0,1,1
8477,4,0.0,10000,si.edu,1.0,0,0.0,1,0,1,2,1
11411,4,0.0,10000,google.co.uk,1.0,0,1.0,0,1,1,4,0
5889,5,1.0,84995,slideshare.net,0.0,0,2.0,0,5,1,4,1
11951,2,1.0,10000,si.edu,1.0,1,2.0,1,6,0,1,1
9404,2,1.0,10000,si.edu,1.0,1,,1,0,0,0,1
1886,1,1.0,10000,nsw.gov.au,1.0,0,0.0,0,2,0,2,0
3463,3,1.0,24999,ox.ac.uk,1.0,0,0.0,0,1,0,0,0
439,4,0.0,24999,si.edu,1.0,0,0.0,1,3,1,1,1
814,1,1.0,10000,slideshare.net,1.0,1,1.0,1,6,3,3,1
4379,3,0.0,39998,si.edu,1.0,1,2.0,1,5,1,7,0
8572,3,1.0,10000,si.edu,1.0,1,1.0,0,6,2,7,1
7240,4,1.0,10000,ox.ac.uk,1.0,0,0.0,1,6,1,7,1
4903,5,0.0,84995,google.co.uk,1.0,1,3.0,0,3,1,5,0
8123,1,1.0,69996,si.edu,0.0,0,0.0,0,0,1,3,1
7298,2,1.0,24999,ox.ac.uk,1.0,0,1.0,0,2,0,1,1
13449,1,0.0,24999,si.edu,0.0,0,1.0,1,3,0,3,1
9341,1,1.0,10000,si.edu,1.0,0,0.0,0,4,0,2,0
9395,6,1.0,10000,ehow.com,1.0,1,0.0,0,4,0,4,1
13040,5,1.0,39998,slideshare.net,1.0,1,1.0,0,4,1,0,1
98,6,1.0,84995,ehow.com,0.0,0,0.0,3,1,1,0,1
10605,1,1.0,10000,si.edu,0.0,1,1.0,1,2,0,1,1
9503,3,0.0,10000,slideshare.net,1.0,0,2.0,0,3,1,0,0
10217,2,0.0,10000,si.edu,1.0,0,0.0,1,4,2,0,0
7952,2,1.0,84995,slideshare.net,0.0,0,1.0,0,4,0,2,1
1772,1,1.0,10000,si.edu,1.0,0,0.0,0,4,0,6,0
117,1,0.0,39998,si.edu,0.0,1,1.0,0,2,1,3,0
1733,3,1.0,10000,si.edu,1.0,0,0.0,0,3,2,0,0
4394,3,0.0,54997,si.edu,0.0,0,0.0,1,0,1,2,0
4613,1,0.0,54997,slideshare.net,0.0,0,0.0,0,0,1,6,1
5072,3,1.0,39998,google.co.uk,1.0,1,0.0,1,4,0,4,1
11167,5,1.0,10000,si.edu,1.0,0,0.0,3,0,0,4,0
3510,2,0.0,10000,google.co.uk,1.0,1,2.0,0,1,1,5,1
4826,2,1.0,24999,,1.0,0,0.0,2,2,4,0,0
13590,3,1.0,69996,ox.ac.uk,0.0,0,0.0,0,3,0,7,1
3022,5,1.0,24999,si.edu,1.0,1,2.0,0,0,1,3,1
2202,0,1.0,10000,nsw.gov.au,1.0,0,0.0,0,2,0,3,1
2890,0,1.0,39998,si.edu,1.0,1,0.0,1,2,1,3,1
12375,6,1.0,24999,slideshare.net,1.0,1,0.0,1,5,0,3,1
11859,0,1.0,84995,ox.ac.uk,0.0,0,2.0,0,4,1,1,1
8078,1,0.0,39998,slideshare.net,1.0,1,1.0,2,4,0,2,1
834,4,0.0,24999,slideshare.net,0.0,0,0.0,1,4,1,7,1
12033,2,1.0,24999,google.co.uk,0.0,0,0.0,1,5,0,6,1
2525,0,1.0,24999,ox.ac.uk,0.0,0,1.0,0,3,0,6,0
8446,1,1.0,54997,ehow.com,1.0,0,0.0,1,3,2,2,1
8130,3,1.0,39998,slideshare.net,0.0,0,2.0,0,2,0,6,0
2270,2,1.0,10000,ox.ac.uk,1.0,0,1.0,0,2,1,5,0
6045,2,1.0,10000,ox.ac.uk,1.0,1,2.0,1,3,0,7,0
2550,5,0.0,10000,slideshare.net,1.0,0,0.0,1,1,0,0,0
3440,3,0.0,24999,ehow.com,1.0,0,0.0,1,4,2,4,1
9296,1,0.0,10000,si.edu,1.0,1,0.0,2,5,0,4,1
7754,1,0.0,39998,ox.ac.uk,1.0,0,0.0,0,0,2,4,1
10185,2,,10000,si.edu,1.0,0,1.0,1,2,0,1,1
5872,5,0.0,39998,ox.ac.uk,1.0,1,1.0,1,4,1,5,1
8050,7,0.0,10000,si.edu,1.0,0,0.0,1,1,0,2,1
7830,5,1.0,39998,ox.ac.uk,1.0,1,0.0,0,5,1,5,0
3995,3,1.0,24999,slideshare.net,1.0,1,2.0,0,3,1,4,0
10081,4,1.0,24999,si.edu,1.0,0,1.0,0,2,2,2,1
8564,3,0.0,24999,si.edu,1.0,0,0.0,1,1,2,2,0
2321,3,1.0,10000,si.edu,1.0,1,1.0,1,6,1,2,1
3285,2,0.0,10000,ox.ac.uk,1.0,0,1.0,1,4,0,5,1
545,4,1.0,24999,slideshare.net,1.0,1,2.0,2,3,0,0,0
2069,2,1.0,24999,slideshare.net,1.0,1,1.0,2,2,2,0,1
2034,5,1.0,24999,ehow.com,1.0,1,1.0,1,6,2,6,0
9545,4,0.0,24999,slideshare.net,1.0,1,,0,3,2,2,1
8303,6,0.0,24999,google.co.uk,1.0,1,0.0,0,3,1,1,1
13956,3,0.0,10000,slideshare.net,1.0,0,2.0,0,5,0,7,1
8005,0,1.0,54997,si.edu,0.0,1,0.0,3,5,0,4,1
6076,2,0.0,39998,slideshare.net,0.0,0,0.0,1,2,0,6,0
5435,2,0.0,39998,si.edu,1.0,0,0.0,3,3,2,3,1
13785,2,0.0,10000,si.edu,1.0,0,0.0,2,0,1,2,0
10932,4,0.0,10000,slideshare.net,1.0,0,2.0,1,0,1,0,0
181,5,1.0,69996,slideshare.net,1.0,1,1.0,0,6,0,3,1
984,1,1.0,10000,si.edu,1.0,1,1.0,0,4,1,6,1
2381,3,0.0,10000,si.edu,1.0,1,1.0,0,6,0,6,0
9348,2,1.0,10000,si.edu,1.0,0,1.0,3,2,0,4,1
11827,4,0.0,54997,si.edu,0.0,0,1.0,1,2,0,0,1
5458,0,1.0,10000,nsw.gov.au,1.0,0,1.0,0,3,1,2,1
7250,1,0.0,10000,si.edu,0.0,0,2.0,2,0,2,7,0
9481,0,0.0,10000,ehow.com,1.0,1,1.0,0,2,0,3,1
4672,2,1.0,69996,si.edu,0.0,0,0.0,1,2,0,5,1
10012,6,1.0,54997,ehow.com,0.0,0,0.0,2,4,0,0,1
8747,4,1.0,54997,si.edu,0.0,1,0.0,1,1,1,3,1
652,1,0.0,24999,nsw.gov.au,1.0,1,1.0,0,4,1,3,0
3974,3,1.0,10000,ox.ac.uk,1.0,0,1.0,1,5,1,5,1
7686,2,1.0,39998,si.edu,1.0,1,1.0,0,0,0,5,0
8493,0,0.0,84995,ox.ac.uk,1.0,1,0.0,0,4,1,0,1
1052,1,0.0,39998,si.edu,1.0,0,2.0,0,6,1,0,1
12822,3,1.0,54997,si.edu,1.0,1,0.0,2,3,1,5,0
11677,2,1.0,54997,si.edu,0.0,0,2.0,1,5,0,6,0
595,3,1.0,10000,google.co.uk,1.0,1,0.0,0,1,0,1,1
4239,5,1.0,24999,si.edu,1.0,1,1.0,1,5,0,7,0
10652,5,0.0,39998,google.co.uk,1.0,1,1.0,0,3,1,6,1
2209,0,0.0,10000,si.edu,1.0,0,2.0,2,4,2,6,0
10458,0,0.0,24999,slideshare.net,1.0,1,0.0,1,4,0,7,0
2337,5,0.0,10000,slideshare.net,1.0,1,1.0,5,2,1,0,0
1423,4,0.0,54997,slideshare.net,1.0,1,1.0,0,1,1,7,1
7356,1,1.0,54997,ox.ac.uk,0.0,0,3.0,2,2,1,4,1
7800,4,1.0,24999,ox.ac.uk,1.0,1,0.0,0,6,1,3,0
7654,3,0.0,24999,si.edu,1.0,1,0.0,0,0,0,6,1
2360,1,1.0,10000,nsw.gov.au,1.0,0,2.0,1,2,0,4,1
4107,0,0.0,10000,slideshare.net,1.0,1,0.0,1,4,1,6,1
12810,3,0.0,39998,google.co.uk,1.0,0,0.0,0,3,0,2,0
7527,5,0.0,39998,slideshare.net,1.0,1,0.0,0,5,0,3,0
11738,2,1.0,10000,ehow.com,1.0,1,0.0,0,3,0,7,0
10273,4,,10000,ehow.com,1.0,1,0.0,1,0,0,2,1
7455,0,0.0,24999,si.edu,1.0,1,1.0,4,3,0,2,1
12049,1,1.0,10000,slideshare.net,1.0,1,0.0,2,5,0,0,0
5935,2,0.0,84995,si.edu,0.0,0,1.0,0,4,1,4,0
12918,4,1.0,10000,si.edu,1.0,1,0.0,1,4,0,3,0
6908,0,1.0,10000,slideshare.net,1.0,0,0.0,1,5,1,4,0
12479,2,1.0,69996,nsw.gov.au,0.0,0,0.0,1,0,1,0,1
3023,1,1.0,24999,si.edu,1.0,0,1.0,0,4,3,4,0
667,5,0.0,54997,si.edu,0.0,0,1.0,0,5,1,6,0
2309,1,0.0,69996,si.edu,0.0,0,2.0,2,6,1,6,1
6832,2,1.0,69996,google.co.uk,0.0,0,2.0,1,1,0,2,1
12507,5,0.0,10000,google.co.uk,1.0,0,0.0,2,4,0,0,0
3014,3,1.0,10000,slideshare.net,1.0,1,0.0,0,5,2,5,0
584,1,0.0,10000,slideshare.net,1.0,1,0.0,2,6,0,2,1
3690,1,0.0,10000,google.co.uk,0.0,0,2.0,0,3,1,2,1
846,1,0.0,10000,si.edu,1.0,0,1.0,1,0,0,1,0
5427,1,0.0,10000,slideshare.net,0.0,1,0.0,0,3,0,1,1
6926,1,0.0,10000,google.co.uk,1.0,0,0.0,1,1,0,3,1
1640,1,0.0,24999,si.edu,1.0,1,0.0,0,2,0,4,1
5444,1,0.0,10000,slideshare.net,1.0,1,1.0,0,0,1,0,1
3425,3,0.0,10000,si.edu,1.0,1,0.0,1,2,0,2,0
3603,3,1.0,24999,si.edu,1.0,0,0.0,1,1,2,2,0
9995,5,0.0,10000,nsw.gov.au,0.0,1,0.0,1,3,3,1,0
86,3,1.0,54997,si.edu,1.0,1,1.0,1,5,1,4,0
6819,1,0.0,54997,si.edu,0.0,0,0.0,0,5,0,2,0
1151,1,1.0,24999,slideshare.net,1.0,1,0.0,0,5,0,5,0
3177,4,0.0,84995,si.edu,0.0,1,2.0,1,3,1,5,1
5233,1,0.0,24999,google.co.uk,1.0,0,2.0,0,0,2,7,0
11867,3,0.0,10000,si.edu,0.0,1,2.0,0,4,1,7,0
7471,4,1.0,10000,si.edu,1.0,1,0.0,1,1,0,5,0
4167,1,0.0,10000,slideshare.net,1.0,0,0.0,1,0,0,4,1
7806,2,1.0,24999,google.co.uk,1.0,1,1.0,0,4,1,4,0
10809,2,0.0,54997,si.edu,0.0,0,0.0,2,2,3,4,1
570,1,1.0,39998,slideshare.net,1.0,1,0.0,0,6,1,2,0
3545,1,1.0,10000,slideshare.net,1.0,0,2.0,2,2,0,4,1
3236,5,0.0,24999,si.edu,1.0,1,0.0,1,0,0,7,0
13477,6,0.0,24999,,1.0,1,0.0,1,1,0,5,0
5803,0,0.0,24999,nsw.gov.au,1.0,1,1.0,0,5,1,4,1
13369,2,0.0,39998,si.edu,0.0,0,1.0,1,5,0,0,1
11843,0,0.0,84995,si.edu,0.0,0,0.0,1,0,0,7,0
10032,2,0.0,10000,ehow.com,1.0,1,1.0,0,0,2,4,1
5978,2,0.0,54997,si.edu,0.0,1,1.0,2,5,1,7,1
6156,1,,54997,ox.ac.uk,1.0,1,0.0,1,3,0,5,0
13275,2,0.0,10000,si.edu,1.0,0,1.0,2,4,0,1,1
13546,3,0.0,10000,si.edu,1.0,1,0.0,1,4,1,4,0
1961,3,0.0,24999,slideshare.net,1.0,1,3.0,0,3,0,4,1
7920,0,1.0,39998,si.edu,0.0,0,1.0,2,4,2,4,1
7294,6,1.0,39998,slideshare.net,1.0,0,0.0,0,2,2,0,0
13073,1,1.0,24999,slideshare.net,1.0,0,1.0,1,4,3,4,1
10138,3,0.0,10000,si.edu,1.0,0,0.0,1,4,1,3,0
4853,2,0.0,10000,si.edu,1.0,0,0.0,0,1,1,6,0
6391,2,1.0,10000,slideshare.net,1.0,0,1.0,1,3,0,2,0
6455,1,0.0,39998,si.edu,0.0,0,0.0,1,3,0,4,0
9111,2,1.0,39998,si.edu,1.0,1,3.0,1,2,1,4,0
2035,2,0.0,10000,nsw.gov.au,1.0,1,1.0,0,3,0,2,1
11332,2,1.0,84995,si.edu,0.0,1,1.0,0,3,0,2,0
11164,2,0.0,84995,ox.ac.uk,1.0,0,3.0,1,5,2,5,0
12034,2,1.0,10000,slideshare.net,1.0,1,0.0,0,4,0,2,0
4508,3,1.0,10000,si.edu,1.0,0,2.0,0,5,3,1,0
2766,1,1.0,10000,si.edu,1.0,1,1.0,1,4,0,3,1
3496,3,0.0,10000,si.edu,1.0,1,1.0,1,0,2,4,0
1172,0,1.0,84995,slideshare.net,0.0,0,0.0,2,6,1,4,1
2412,1,0.0,10000,si.edu,0.0,1,0.0,0,0,1,4,1
11085,1,1.0,39998,google.co.uk,0.0,0,1.0,1,1,0,3,1
2210,7,0.0,10000,si.edu,0.0,0,0.0,0,3,0,7,1
6368,1,0.0,54997,slideshare.net,1.0,1,0.0,0,2,0,1,1
7173,1,1.0,24999,slideshare.net,1.0,0,,2,1,1,3,0
1873,0,0.0,84995,si.edu,0.0,0,0.0,1,6,0,6,1
509,2,0.0,24999,si.edu,0.0,0,1.0,1,4,0,7,0
1426,3,1.0,24999,si.edu,1.0,0,0.0,1,4,2,7,0
11702,1,1.0,39998,ehow.com,1.0,1,0.0,0,5,0,5,1
9586,3,0.0,10000,google.co.uk,1.0,0,0.0,1,5,2,3,1
6008,1,1.0,54997,si.edu,0.0,1,1.0,2,3,2,0,1
3188,5,1.0,69996,ox.ac.uk,1.0,1,1.0,0,6,1,0,0
9650,1,1.0,24999,ox.ac.uk,1.0,1,1.0,1,0,2,6,1
3675,1,1.0,84995,si.edu,0.0,0,2.0,0,6,1,7,1
8538,1,1.0,24999,google.co.uk,1.0,1,0.0,0,6,1,1,0
8485,4,1.0,54997,nsw.gov.au,1.0,0,0.0,1,5,1,3,0
8890,1,0.0,84995,ox.ac.uk,0.0,0,1.0,0,1,1,5,1
6329,1,1.0,24999,slideshare.net,1.0,0,1.0,0,3,2,2,0
7329,2,1.0,10000,si.edu,1.0,0,2.0,4,0,2,3,1
2389,2,0.0,84995,si.edu,0.0,1,2.0,0,5,0,4,0
13446,1,1.0,84995,google.co.uk,0.0,0,1.0,1,5,0,0,1
130,3,1.0,24999,si.edu,1.0,1,1.0,1,1,2,2,0
4284,5,0.0,54997,ox.ac.uk,0.0,0,0.0,0,6,1,4,0
12950,3,,84995,ox.ac.uk,0.0,0,0.0,0,2,2,2,0
11569,3,0.0,10000,google.co.uk,1.0,1,0.0,1,0,0,1,0
4142,2,1.0,39998,ox.ac.uk,0.0,0,1.0,2,4,0,4,0
8914,6,1.0,24999,slideshare.net,1.0,0,0.0,1,4,1,3,0
3516,2,0.0,10000,si.edu,1.0,0,0.0,0,4,0,2,0
12501,1,0.0,39998,google.co.uk,1.0,1,1.0,0,6,1,1,1
11822,2,0.0,10000,nsw.gov.au,1.0,1,1.0,2,1,1,4,1
8091,1,1.0,10000,google.co.uk,1.0,0,1.0,0,3,0,7,1
6370,0,1.0,24999,nsw.gov.au,1.0,1,0.0,0,6,1,6,0
